country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","20-05-2025 21:00:00",12.7816279,77.6299145,CO,22,22,22
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","20-05-2025 21:00:00",13.003872,77.664217,PM2.5,45,64,54
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","20-05-2025 21:00:00",15.459706,75.008381,SO2,1,4,3
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","20-05-2025 21:00:00",17.321993,76.822628,NO2,12,12,12
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","20-05-2025 21:00:00",17.336318,76.847397,SO2,2,6,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","20-05-2025 21:00:00",17.336318,76.847397,OZONE,1,12,6
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","20-05-2025 21:00:00",15.347630,76.181767,PM10,4,14,7
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","20-05-2025 21:00:00",10.073232,76.302765,SO2,3,3,3
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","20-05-2025 21:00:00",10.073232,76.302765,OZONE,11,16,13
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","20-05-2025 21:00:00",8.8787,76.6073,PM2.5,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","20-05-2025 21:00:00",8.8787,76.6073,NO2,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","20-05-2025 21:00:00",8.8787,76.6073,SO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","20-05-2025 21:00:00",8.563700,76.886500,OZONE,36,37,36
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","20-05-2025 21:00:00",13.0270199,77.494094,NO2,17,24,20
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","20-05-2025 21:00:00",13.0270199,77.494094,CO,26,62,40
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","20-05-2025 21:00:00",12.921418,77.502466,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","20-05-2025 21:00:00",13.0246342,77.5080115,NO2,32,33,32
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","20-05-2025 21:00:00",13.0246342,77.5080115,CO,34,45,38
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","20-05-2025 21:00:00",12.415911,75.735050,NH3,1,1,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","20-05-2025 21:00:00",12.415911,75.735050,CO,10,13,10
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","20-05-2025 21:00:00",12.889250,74.853000,NH3,1,5,1
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","20-05-2025 21:00:00",12.733409,77.298051,PM2.5,2,30,14
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","20-05-2025 21:00:00",13.940000,75.555917,SO2,1,5,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","20-05-2025 21:00:00",13.940000,75.555917,CO,2,34,25
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","20-05-2025 21:00:00",16.7602,77.1428,PM2.5,10,29,20
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","20-05-2025 21:00:00",12.938539,77.590100,PM2.5,2,16,7
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","20-05-2025 21:00:00",20.939198,77.765701,CO,14,106,22
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","20-05-2025 21:00:00",19.875620,75.387310,NO2,11,59,25
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","20-05-2025 21:00:00",19.875620,75.387310,NH3,2,3,2
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","20-05-2025 21:00:00",19.875620,75.387310,OZONE,1,89,53
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","20-05-2025 21:00:00",19.8389439,75.244448,OZONE,15,99,57
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-05-2025 21:00:00",19.863756,75.321188,NO2,23,29,26
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-05-2025 21:00:00",19.863756,75.321188,SO2,11,19,15
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","20-05-2025 21:00:00",19.16485,73.23409,NH3,2,5,4
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","20-05-2025 21:00:00",19.16485,73.23409,OZONE,10,75,55
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","20-05-2025 21:00:00",19.0243902,73.0406721,PM10,47,70,62
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","20-05-2025 21:00:00",19.0243902,73.0406721,NO2,6,41,13
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","20-05-2025 21:00:00",19.309073,73.057223,OZONE,4,99,58
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","20-05-2025 21:00:00",19.786089,72.757971,PM10,65,87,77
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","20-05-2025 21:00:00",19.9775302,79.2337086,NO2,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","20-05-2025 21:00:00",19.9775302,79.2337086,OZONE,1,127,101
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","20-05-2025 21:00:00",20.918946,74.776388,NO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","20-05-2025 21:00:00",23.163174,79.973061,NO2,29,49,38
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","20-05-2025 21:00:00",23.168606,79.932247,NH3,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","20-05-2025 21:00:00",23.168606,79.932247,OZONE,40,75,68
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","20-05-2025 21:00:00",23.218135,79.957770,NO2,47,73,59
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","20-05-2025 21:00:00",23.50016,80.23284,PM2.5,27,60,42
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","20-05-2025 21:00:00",23.50016,80.23284,PM10,73,146,100
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","20-05-2025 21:00:00",23.81748678,79.446246,SO2,5,18,7
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","20-05-2025 21:00:00",22.9682591,76.064118,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","20-05-2025 21:00:00",22.9682591,76.064118,NH3,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","20-05-2025 21:00:00",22.9682591,76.064118,SO2,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","20-05-2025 21:00:00",26.203442,78.193251,PM10,53,145,97
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","20-05-2025 21:00:00",26.203442,78.193251,NO2,7,14,9
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","20-05-2025 21:00:00",26.203442,78.193251,NH3,1,2,2
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","20-05-2025 21:00:00",23.8640158,78.80289321,CO,63,84,71
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","20-05-2025 21:00:00",19.10122,74.73339,NH3,3,10,7
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","20-05-2025 21:00:00",19.10122,74.73339,CO,16,91,57
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","20-05-2025 21:00:00",20.9402359,77.7895248,PM2.5,45,80,64
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","20-05-2025 21:00:00",20.9402359,77.7895248,CO,16,33,27
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","20-05-2025 21:00:00",20.918946,74.776388,CO,23,52,29
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","20-05-2025 21:00:00",21.001264,75.565602,PM2.5,66,260,126
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","20-05-2025 21:00:00",21.001264,75.565602,PM10,64,148,100
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","20-05-2025 21:00:00",21.001264,75.565602,NO2,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","20-05-2025 21:00:00",19.192056,72.9585188,NO2,1,157,31
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","20-05-2025 21:00:00",24.2613009,80.7231783,PM10,6,83,30
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","20-05-2025 21:00:00",24.2613009,80.7231783,SO2,5,6,6
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","20-05-2025 21:00:00",22.624758,75.675238,CO,11,26,17
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","20-05-2025 21:00:00",22.7289,75.8076,OZONE,3,6,5
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","20-05-2025 21:00:00",22.4310,75.5213,NO2,49,106,64
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","20-05-2025 21:00:00",22.7524,75.8872,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","20-05-2025 21:00:00",22.7524,75.8872,SO2,37,43,39
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","20-05-2025 21:00:00",19.0632143,72.8456324,CO,15,36,16
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","20-05-2025 21:00:00",19.0632143,72.8456324,OZONE,2,27,21
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","20-05-2025 21:00:00",19.1653323,72.922099,CO,86,100,89
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-05-2025 21:00:00",19.0863,72.8888,NH3,1,1,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-05-2025 21:00:00",19.0863,72.8888,CO,2,6,3
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-05-2025 21:00:00",19.19709,72.82204,PM10,52,91,73
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-05-2025 21:00:00",19.19709,72.82204,NO2,18,37,26
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","20-05-2025 21:00:00",19.192056,72.9585188,OZONE,1,14,9
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","20-05-2025 21:00:00",16.7143745,74.2426398,NO2,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","20-05-2025 21:00:00",18.39963,76.57452,PM2.5,18,58,37
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","20-05-2025 21:00:00",18.1023399,73.4783687,NO2,5,34,13
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-05-2025 21:00:00",19.19709,72.82204,OZONE,4,25,16
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","20-05-2025 21:00:00",19.1878657,72.8304069,PM10,39,96,58
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","20-05-2025 21:00:00",19.1878657,72.8304069,OZONE,4,41,18
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","20-05-2025 21:00:00",18.897756,72.813320,CO,20,28,21
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-05-2025 21:00:00",19.065931,72.862131,CO,10,48,18
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","20-05-2025 21:00:00",18.9767,72.8380,PM2.5,11,34,20
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-05-2025 21:00:00",19.11074,72.86084,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-05-2025 21:00:00",19.11074,72.86084,OZONE,30,33,32
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","20-05-2025 21:00:00",19.10078,72.87462,NO2,16,26,21
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","20-05-2025 21:00:00",19.10078,72.87462,SO2,20,21,20
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","20-05-2025 21:00:00",18.1023399,73.4783687,OZONE,22,64,45
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","20-05-2025 21:00:00",19.296481,72.840923,CO,8,32,10
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","20-05-2025 21:00:00",19.215859,72.831718,CO,2,18,6
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","20-05-2025 21:00:00",19.083694,72.920967,NO2,10,27,18
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","20-05-2025 21:00:00",19.205800,72.868200,NH3,1,1,1
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.0630,73.1209,NH3,4,5,4
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.0630,73.1209,SO2,1,2,1
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.0630,73.1209,CO,20,72,27
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","20-05-2025 21:00:00",18.63673,73.82487,SO2,1,5,2
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","20-05-2025 21:00:00",18.59051,73.77946,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","20-05-2025 21:00:00",18.59051,73.77946,CO,13,55,16
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","20-05-2025 21:00:00",18.614767,73.799516,OZONE,3,25,7
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","20-05-2025 21:00:00",18.616318,73.765797,PM10,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","20-05-2025 21:00:00",18.616318,73.765797,NO2,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","20-05-2025 21:00:00"," 16.5038",74.3623,CO,16,40,27
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","20-05-2025 21:00:00",17.6336264,75.9132495,PM2.5,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","20-05-2025 21:00:00",17.6336264,75.9132495,PM10,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","20-05-2025 21:00:00",17.6336264,75.9132495,NO2,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","20-05-2025 21:00:00",17.6336264,75.9132495,NH3,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","20-05-2025 21:00:00",17.6336264,75.9132495,CO,11,38,25
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-05-2025 21:00:00",17.65439,75.90649,PM2.5,31,68,49
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-05-2025 21:00:00",17.65439,75.90649,CO,16,64,39
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","20-05-2025 21:00:00",17.6599188,75.9063906,PM10,72,72,72
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","20-05-2025 21:00:00",19.26777,72.97182,NO2,11,31,19
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","20-05-2025 21:00:00",18.616318,73.765797,SO2,NA,NA,NA
India,Maharashtra,Pune,"Bhosari, Pune - IITM","20-05-2025 21:00:00",18.640051,73.848956,OZONE,2,31,16
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","20-05-2025 21:00:00",18.605770,73.749976,NO2,18,34,23
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","20-05-2025 21:00:00",18.605770,73.749976,CO,32,52,36
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","20-05-2025 21:00:00",18.459883,73.852193,PM10,33,70,49
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","20-05-2025 21:00:00",18.5011743,73.8165527,PM2.5,233,233,233
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","20-05-2025 21:00:00",18.454450,73.854155,NH3,1,4,2
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.090337,73.014232,PM2.5,36,164,47
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.1135051,73.008978,PM10,55,126,88
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.1135051,73.008978,NH3,3,3,3
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.1135051,73.008978,SO2,24,24,24
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.0575752,73.0151367,NH3,5,8,6
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.0575752,73.0151367,OZONE,5,29,20
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.02579,73.10297,NH3,2,4,3
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","20-05-2025 21:00:00",19.060498,72.923356,PM10,62,112,87
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","20-05-2025 21:00:00",19.060498,72.923356,OZONE,1,27,18
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","20-05-2025 21:00:00",19.000083,72.813993,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","20-05-2025 21:00:00",19.047000,72.874600,CO,2,2,2
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","20-05-2025 21:00:00",19.383200,72.820400,PM10,31,140,79
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","20-05-2025 21:00:00",19.383200,72.820400,NO2,15,81,20
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","20-05-2025 21:00:00",19.383200,72.820400,SO2,32,50,36
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","20-05-2025 21:00:00",20.0073285,73.7762427,SO2,2,13,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","20-05-2025 21:00:00",20.0073285,73.7762427,CO,13,16,14
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","20-05-2025 21:00:00",20.0073285,73.7762427,OZONE,29,60,48
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-05-2025 21:00:00",19.950220,73.731480,PM2.5,46,197,107
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-05-2025 21:00:00",19.950220,73.731480,NH3,6,7,6
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","20-05-2025 21:00:00",19.9591346,73.7788008,PM2.5,34,59,50
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","20-05-2025 21:00:00",18.547056,73.826908,SO2,3,6,5
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","20-05-2025 21:00:00",18.664282,73.763966,NO2,19,128,40
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","20-05-2025 21:00:00",18.664282,73.763966,OZONE,5,58,44
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","20-05-2025 21:00:00",21.152875,79.0517531,PM10,39,110,73
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","20-05-2025 21:00:00",21.143383,79.048912,NO2,6,45,14
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-05-2025 21:00:00",21.121801,79.04952,NH3,1,8,2
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-05-2025 21:00:00",21.121801,79.04952,SO2,3,88,21
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-05-2025 21:00:00",21.121801,79.04952,CO,12,42,28
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","20-05-2025 21:00:00",19.222279,72.957979,SO2,1,2,1
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","20-05-2025 21:00:00",19.222279,72.957979,CO,2,42,6
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","20-05-2025 21:00:00",19.222279,72.957979,OZONE,1,19,9
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","20-05-2025 21:00:00",19.235581,73.159121,NO2,30,61,44
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","20-05-2025 21:00:00",19.235581,73.159121,SO2,6,22,14
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","20-05-2025 21:00:00",19.235581,73.159121,CO,26,59,37
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","20-05-2025 21:00:00",19.4458210,72.7988231,OZONE,6,43,24
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","20-05-2025 21:00:00",24.8207389,93.9423085,PM10,11,37,20
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","20-05-2025 21:00:00",24.8207389,93.9423085,NH3,2,2,2
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","20-05-2025 21:00:00",24.8207389,93.9423085,SO2,108,111,109
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","20-05-2025 21:00:00",22.265816,86.174829,CO,12,24,18
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","20-05-2025 21:00:00",22.18972222,84.86277778,PM2.5,90,132,101
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","20-05-2025 21:00:00",22.18972222,84.86277778,SO2,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","20-05-2025 21:00:00",22.220833,84.809444,NO2,23,43,32
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","20-05-2025 21:00:00",22.220833,84.809444,NH3,4,7,5
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","20-05-2025 21:00:00",22.24500000,84.88111111,PM10,60,86,67
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","20-05-2025 21:00:00",21.606865,85.510538,SO2,6,8,6
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","20-05-2025 21:00:00",20.9360711,85.1707021,NO2,21,44,30
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","20-05-2025 21:00:00",20.34652,85.81630,PM10,12,34,22
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","20-05-2025 21:00:00",20.34652,85.81630,SO2,5,7,6
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","20-05-2025 21:00:00",20.34652,85.81630,CO,56,64,58
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","20-05-2025 21:00:00",22.06156703,85.47409613,OZONE,10,18,14
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-05-2025 21:00:00",21.8004996,83.8396977,SO2,11,12,11
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-05-2025 21:00:00",21.8004996,83.8396977,OZONE,7,60,30
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","20-05-2025 21:00:00",23.7176342,92.7192841,CO,3,3,3
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","20-05-2025 21:00:00",23.7176342,92.7192841,OZONE,1,4,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","20-05-2025 21:00:00",25.6635413,94.0989878,OZONE,9,19,12
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","20-05-2025 21:00:00",20.832874,85.104082,PM2.5,5,58,17
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","20-05-2025 21:00:00",20.832874,85.104082,PM10,23,108,57
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-05-2025 21:00:00","20.48891     ","85.84768     ",NO2,6,28,14
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","20-05-2025 21:00:00",21.643900,85.599355,NH3,4,4,4
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","20-05-2025 21:00:00",21.643900,85.599355,CO,16,100,33
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","20-05-2025 21:00:00",22.265816,86.174829,PM2.5,18,43,28
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","20-05-2025 21:00:00",22.265816,86.174829,PM10,32,64,43
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","20-05-2025 21:00:00",30.9028,75.8086,OZONE,13,51,20
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","20-05-2025 21:00:00",30.649961,76.331442,NO2,26,26,26
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","20-05-2025 21:00:00",30.649961,76.331442,OZONE,47,50,48
India,Punjab,Patiala,"Model Town, Patiala - PPCB","20-05-2025 21:00:00",30.349388,76.366642,PM10,114,175,138
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","20-05-2025 21:00:00",24.8207389,93.9423085,OZONE,2,5,4
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","20-05-2025 21:00:00",25.5803419,91.8942571,OZONE,1,9,3
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","20-05-2025 21:00:00",23.7176342,92.7192841,PM2.5,NA,NA,NA
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-05-2025 21:00:00",21.51161,86.89088,SO2,6,8,7
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","20-05-2025 21:00:00",21.941841,86.728318,PM2.5,4,14,5
